sentence,label,label_idx
what if they  turn me into a lab rat?,I am concerned I will be a guinea pig,6
I worry about being one that they try on me,I am concerned I will be a guinea pig,6
Are the researchers going to be using us as Guinea pigs?,I am concerned I will be a guinea pig,6
I'm worried that the vaccines haven't been tested properly for safety and that I'm being used as a guinea pig to test just how safe the vaccines really are.,I am concerned I will be a guinea pig,6
is this a way to make us a guinea pig?,I am concerned I will be a guinea pig,6
I am afraid that they will hurt me with their tests,I am concerned I will be a guinea pig,6
I hope the government doesn't catch us like a guinea pig,I am concerned I will be a guinea pig,6
I worry about being the lab rat,I am concerned I will be a guinea pig,6
What evidence does the government have to back up  their theories?,I am not sure if I can trust the government,8
How can you trust a government whose leader told people to inject themselves with bleach to cure COVID?,I am not sure if I can trust the government,8
I think the government is hiding something about the covid,I am not sure if I can trust the government,8
It is questionable if the Government are really being honest about Covid information?,I am not sure if I can trust the government,8
am not trust politics,I am not sure if I can trust the government,8
governments are not very reliable,I am not sure if I can trust the government,8
Can the government really be trusted,I am not sure if I can trust the government,8
The government does not give me much confidence with everything that has happened to them,I am not sure if I can trust the government,8
Our government keeps lying to us.,I am not sure if I can trust the government,8
The government does not tell the truth,I am not sure if I can trust the government,8
How trustworthy is the government?,I am not sure if I can trust the government,8
How can I trust the government about vaccines?,I am not sure if I can trust the government,8
Is the government really trustworthy?,I am not sure if I can trust the government,8
I have no confidence in the government,I am not sure if I can trust the government,8
I am concerned that what the government says is reliable.,I am not sure if I can trust the government,8
I don't trust the vaccine provided by the government,I am not sure if I can trust the government,8
It is hard to trust the government,I am not sure if I can trust the government,8
I don't know if I trust the government enough to get vaccinated,I am not sure if I can trust the government,8
My community has not been taken into account for the vaccination days.,I think the vaccine was not tested on my community,15
Is there a way to find out if the vaccine was tested where I live?,I think the vaccine was not tested on my community,15
The vaccine was tested distant from where I live.,I think the vaccine was not tested on my community,15
"Until the moments where I live, the vaccine has not been tested",I think the vaccine was not tested on my community,15
I dont think they have tested it on enough groups of people,I think the vaccine was not tested on my community,15
How has this vaccine been tested on my community we havent heard anything about it?,I think the vaccine was not tested on my community,15
I am concerned about how the whole pandemic issue has been handled in my community.,I think the vaccine was not tested on my community,15
Ive heard they havent tested it on my community,I think the vaccine was not tested on my community,15
according to what I have heard the vaccine has not been tested in my surroundings or my community,I think the vaccine was not tested on my community,15
"I don't think the vaccine was tested on pregnant women like me, is it safe for me to take it?",I think the vaccine was not tested on my community,15
"I am from a minority ethnic community, has the vaccine been tested on my people?",I think the vaccine was not tested on my community,15
I cannot trust a vaccine that was not tested in my locality.,I think the vaccine was not tested on my community,15
"the vaccine was not tested on my community, that's the reason why i do not trust",I think the vaccine was not tested on my community,15
the vaccine has not been tested in my area,I think the vaccine was not tested on my community,15
The vaccine was not tested in my community and we are still waiting,I think the vaccine was not tested on my community,15
It seems to me that the vaccine was not tested in the place where I live,I think the vaccine was not tested on my community,15
i think they didn't test it on us,I think the vaccine was not tested on my community,15
what happen if the vaccine was not tested on my community?,I think the vaccine was not tested on my community,15
I think that where I live the vaccine was not tested,I think the vaccine was not tested on my community,15
I don't believe the vaccine has been tested in my region,I think the vaccine was not tested on my community,15
I think the vaccine was not tested in my area.,I think the vaccine was not tested on my community,15
pfizer is safe?,I don't trust the companies producing the vaccines,13
is pfizer a good company?,I don't trust the companies producing the vaccines,13
should i trust in pfizer?,I don't trust the companies producing the vaccines,13
"Lots of people have sued pharmacy companies over reactions to their medicines,  Why should I believe what these same pharmaceutical companies claim",I don't trust the companies producing the vaccines,13
Big pharma does not care about our health,I don't trust the companies producing the vaccines,13
"They produce the vaccine as fast as possible to sell it and fill their pockets, it is a very profitable business.",I don't trust the companies producing the vaccines,13
"I think big pharma is conducting experiments with the Covid vaccine, how can I make sure the vaccine is all that I am getting?",I don't trust the companies producing the vaccines,13
"Well really if you should trust, although I don't know what they are made of, the best companies are in charge of producing these vaccines",I don't trust the companies producing the vaccines,13
how can i be sure the companies  producing the vaccine are legit and trustworthy?,I don't trust the companies producing the vaccines,13
Are the companies making the vaccines following all safety guidelines and procedures?,I don't trust the companies producing the vaccines,13
The companies that distribute and supply vaccines are infamous,I don't trust the companies producing the vaccines,13
The vaccines come from China.,I don't trust the companies producing the vaccines,13
How can we know we can trust the companies that produce the vaccines all for profit?,I don't trust the companies producing the vaccines,13
Why should I believe in the companies that make these vaccines.  They might have done it too quickly,I don't trust the companies producing the vaccines,13
The companies that produce the vaccine make me mistrust,I don't trust the companies producing the vaccines,13
the companies that produce the vaccines are strange,I don't trust the companies producing the vaccines,13
i do believe that  the companies producing the vaccines,I don't trust the companies producing the vaccines,13
Are the companies producing the vaccines trustworthy?,I don't trust the companies producing the vaccines,13
I don't trust big pharma.,I don't trust the companies producing the vaccines,13
"I have had the vaccine, will the stuff in the shot make it seem like I have covid",Will I test positive after getting the vaccine?,30
is this a live vaccine?,Will I test positive after getting the vaccine?,30
is i take this vaccine wil i be fine?,Will I test positive after getting the vaccine?,30
Is there a possibility of testing positive?,Will I test positive after getting the vaccine?,30
Will I be positive after doing the test for covid-19?,Will I test positive after getting the vaccine?,30
Will the vaccine make me get Covid and test positive?,Will I test positive after getting the vaccine?,30
Does getting the vaccine mean I'll test positive if I take a coronavirus antibody test?,Will I test positive after getting the vaccine?,30
will i have covid again after the vaccine?,Will I test positive after getting the vaccine?,30
Can I still get the virus after getting the vaccine,Will I test positive after getting the vaccine?,30
Can I get active if I get vaccinated first?,Will I test positive after getting the vaccine?,30
"Once vaccinated, will I be positive in the test?",Will I test positive after getting the vaccine?,30
Will I test positive after getting the vaccine.,Will I test positive after getting the vaccine?,30
Can I test positive after getting vaccinated?,Will I test positive after getting the vaccine?,30
If people have had covid are they not already immune,Should people that had COVID get the vaccine?,21
"Does the person infected with Corona virus have to get the vaccine, or according to the case",Should people that had COVID get the vaccine?,21
"if i got covid, should i get vaccinated?",Should people that had COVID get the vaccine?,21
why do I need to get the vaccine if I have already had covid?,Should people that had COVID get the vaccine?,21
if i have covid should i take the  vaccine?,Should people that had COVID get the vaccine?,21
"There are many people infected with Corona virus, but are all infected people being treated with the vaccine?",Should people that had COVID get the vaccine?,21
"if i have covid, Should i take the vaccine?",Should people that had COVID get the vaccine?,21
do people who have already overcome the covid have to be vaccinated?,Should people that had COVID get the vaccine?,21
"If I had the covid, should I get vaccinated?",Should people that had COVID get the vaccine?,21
"If a person had covid, should they be vaccinated?",Should people that had COVID get the vaccine?,21
Is it true that people who already had covid should be vaccinated?,Should people that had COVID get the vaccine?,21
Is the vaccine necessary for people who already had covid?,Should people that had COVID get the vaccine?,21
Are people who had it immune?,Should people that had COVID get the vaccine?,21
"Once you had COVID-19, do you need to get the vaccine?",Should people that had COVID get the vaccine?,21
COVID get the vaccine?,Should people that had COVID get the vaccine?,21
Should people who have had covid be vaccinated?,Should people that had COVID get the vaccine?,21
Does the vaccine work in people that already had COVID?,Should people that had COVID get the vaccine?,21
Is it necessary for people that had COVID-19 to get the vaccine?,Should people that had COVID get the vaccine?,21
Is it safe for people that had COVID-19 to get the vaccine?,Should people that had COVID get the vaccine?,21
When does the vaccine become fully effective,How long until I will be protected after taking the vaccine?,2
Does the COVID-19 vaccine protect you from the virus right away?,How long until I will be protected after taking the vaccine?,2
"I've heard that I need to take two doses of the vaccine before I'm fully protected, is that right?",How long until I will be protected after taking the vaccine?,2
How long does it take for COVID-19 vaccine to take effect?,How long until I will be protected after taking the vaccine?,2
Does the COVID-19 vaccine take awhile until you're protected?,How long until I will be protected after taking the vaccine?,2
Will I be protected right away after getting the COVID-19 vaccine or is there a waiting period until it takes affect?,How long until I will be protected after taking the vaccine?,2
how long does the vaccine take effect?,How long until I will be protected after taking the vaccine?,2
How soon will the vaccine be effective?,How long until I will be protected after taking the vaccine?,2
How long until I will be protected after taking the vaccine? is bad,How long until I will be protected after taking the vaccine?,2
Can this chatbot answer my concerns about the safety of the vaccine?,What can this chatbot do?,27
Can this chatbot connect me to a customer service rep?,What can this chatbot do?,27
Can a chatbot talk about Covid?,What can this chatbot do?,27
What is this chatbox trying to achieve,What can this chatbot do?,27
How effective is a chatbot?,What can this chatbot do?,27
What are the skills of this chatbot,What can this chatbot do?,27
what can answer this chatbot?,What can this chatbot do?,27
How does this chatbot work.,What can this chatbot do?,27
Can this chatbot communicate?,What can this chatbot do?,27
What is the chatbot capable of?,What can this chatbot do?,27
The vaccine has not been tested on children,I don't want my children to get the vaccine,14
Since kids dont really get sick from Covid why do I need to vaccinate them?,I don't want my children to get the vaccine,14
"My children are not taking the vaccine, the COVID-19 is just a flu",I don't want my children to get the vaccine,14
is it safe for my young children?,I don't want my children to get the vaccine,14
Kids are not getting the virus and they are going to school.  I do not want to harm them by giving them an unknown shot,I don't want my children to get the vaccine,14
I dont want my kids to have it because there are a lot of rumors about the vaccacines and 2nd effects,I don't want my children to get the vaccine,14
I don't think it's safe for children to get the vaccine because we don't know what the term effects will be.,I don't want my children to get the vaccine,14
I have significant hesitations about my kids having the immunization,I don't want my children to get the vaccine,14
I do not believe in my kids getting any vaccinations,I don't want my children to get the vaccine,14
UI am worried about my children getting this vaccine.,I don't want my children to get the vaccine,14
I refuse to have my children injected,I don't want my children to get the vaccine,14
I do not want my family members to risk receiving this vaccine,I don't want my children to get the vaccine,14
I would rather my children didn't get the vaccine.,I don't want my children to get the vaccine,14
Are there enough vaccinated people in the world to be able to say that the vaccine is safe?,How many people already got the vaccine?,3
"The vaccination programme seems to be going slowly, how many people have got it so far.",How many people already got the vaccine?,3
I would like to know how many people have received the vaccine and test its effectiveness,How many people already got the vaccine?,3
what are the number of person that took the vaccine so far?,How many people already got the vaccine?,3
how many people have actually tried it ?,How many people already got the vaccine?,3
Is the exact number of people already vaccinated known?,How many people already got the vaccine?,3
how many vaccines have been given?,How many people already got the vaccine?,3
how many people have been vaccinated,How many people already got the vaccine?,3
How many people in the US are projected to receive the vaccine?,How many people already got the vaccine?,3
How many have been able to get the vaccine?,How many people already got the vaccine?,3
Is there a list on how many people already got the vaccine?,How many people already got the vaccine?,3
how many people have been vaccinated?,How many people already got the vaccine?,3
how many people are vaccinated?,How many people already got the vaccine?,3
How many people received the vaccine?,How many people already got the vaccine?,3
I have more confidence with the astra zeneca vaccine,Which one of the vaccines should I take?,29
Are there different lengths of how long you will be safe from corona virus depending on which vaccine yo get,Which one of the vaccines should I take?,29
Which vaccine has the least amount of side effects and the most ability to fight Covid?,Which one of the vaccines should I take?,29
Are all the vaccines the same or is one better,Which one of the vaccines should I take?,29
how to make sure this is the right vaccine for me,Which one of the vaccines should I take?,29
which vaccine is more feasible?,Which one of the vaccines should I take?,29
what is the safest vaccine?,Which one of the vaccines should I take?,29
How do I know which vaccine manufacturer is right for me?,Which one of the vaccines should I take?,29
Which company has the most effective vaccine?,Which one of the vaccines should I take?,29
Which is the best option?,Which one of the vaccines should I take?,29
Can I choose which vaccine I get,Which one of the vaccines should I take?,29
Is there a way to find out which vaccine is best for me?,Which one of the vaccines should I take?,29
Should i take any vaccine I can get or should I wait for the best one,Which one of the vaccines should I take?,29
Can you tell me which vaccine I can get?,Which one of the vaccines should I take?,29
Which vaccine is better?,Which one of the vaccines should I take?,29
Which vaccine is best?,Which one of the vaccines should I take?,29
Which of these vaccines is correct?,Which one of the vaccines should I take?,29
How do I know which vaccine I should get?,Which one of the vaccines should I take?,29
does anything change my body' make up such as my DNA,I am afraid the vaccine will change my DNA,4
How does the vaccine work with genetics?,I am afraid the vaccine will change my DNA,4
Do vaccines modify DNA?,I am afraid the vaccine will change my DNA,4
Can vaccines modify DNA?,I am afraid the vaccine will change my DNA,4
Do these vaccines modify our DNA?,I am afraid the vaccine will change my DNA,4
Is it possible that the vaccine can insert itself into my DNA and change it?,I am afraid the vaccine will change my DNA,4
"This vaccine is genetically engineered, that can change my genes.",I am afraid the vaccine will change my DNA,4
im scared about the side effects of the vaccine in my DNA,I am afraid the vaccine will change my DNA,4
I am worried about altered genetics,I am afraid the vaccine will change my DNA,4
I think the vaccine can alter my dna,I am afraid the vaccine will change my DNA,4
I worry that this vaccine will change my DNA,I am afraid the vaccine will change my DNA,4
I am a little afraid that the vaccine will change my DNA,I am afraid the vaccine will change my DNA,4
Wont covid just disappear without the vaccine anyway,I don't think the vaccine is necessary,12
Covid can't be that contagious that it warrants the need for a vaccine?,I don't think the vaccine is necessary,12
Isnt it better for my body to build its own resistance to the vaccine naturally rather than taking the vaccine?,I don't think the vaccine is necessary,12
I have had  the corona virus in the fall so why should I get the shot,I don't think the vaccine is necessary,12
Is the vaccine for COVID-19 important to get?,I don't think the vaccine is necessary,12
is it important to get vaccinated?,I don't think the vaccine is necessary,12
its vaccine necessary ?,I don't think the vaccine is necessary,12
"with these many differents pills, is the vaccine really necessary?",I don't think the vaccine is necessary,12
Is it important to get the vaccine?,I don't think the vaccine is necessary,12
is it necessary to vaccinate?,I don't think the vaccine is necessary,12
"If you think it is not necessary, tell the doctors.",I don't think the vaccine is necessary,12
is this vaccine necessary?,I don't think the vaccine is necessary,12
"I am healthy, I don't need the vaccine.",I don't think the vaccine is necessary,12
I do not think it necessary to use the vaccine,I don't think the vaccine is necessary,12
"I do not know anyone who has even gotten sick, the news is just an exxageration",COVID-19 is not as dangerous as they say,0
I think early Covid treatments are what made the virus seem worse and not the virus itself.,COVID-19 is not as dangerous as they say,0
"COVID is a combination of a new disease with political and economic attack. The publicity was devastating, there are other diseases, not yet treated with the notoriety that COVID has had, which kills more people a year",COVID-19 is not as dangerous as they say,0
"traditional flu kills more people than COVID per year, there is some scaremongering in this situation",COVID-19 is not as dangerous as they say,0
they worry more than they should about the COVID,COVID-19 is not as dangerous as they say,0
I think they are making too much of it - corona is no worse than the flu eventually,COVID-19 is not as dangerous as they say,0
people worry too much about COVID,COVID-19 is not as dangerous as they say,0
We shouldnt believe all the media news about Covid being dangerous,COVID-19 is not as dangerous as they say,0
Covid is not that dangerous but we cannot rule out that it has killed many people,COVID-19 is not as dangerous as they say,0
I think the media is scaremongering about Covid being dangerous,COVID-19 is not as dangerous as they say,0
I think the flu is more dangerous than Covid.,COVID-19 is not as dangerous as they say,0
Covid-19 is just another type of flu.,COVID-19 is not as dangerous as they say,0
is COVID-19 dangerous  or it just a game?,COVID-19 is not as dangerous as they say,0
COVID-19 I think they pay a lot of attention to it is not a big deal,COVID-19 is not as dangerous as they say,0
COVID-19 is just another simple flu and it is very common.,COVID-19 is not as dangerous as they say,0
COVID is not that dangerous and I hope it is not,COVID-19 is not as dangerous as they say,0
The COVID-19 virus has been made out to be dangerous when it isn't.,COVID-19 is not as dangerous as they say,0
the virus is not as dangerous as they say,COVID-19 is not as dangerous as they say,0
"people have gotten covid and had no signs of it,  I have heard that one feels awful after the second shot so why should I chance it",COVID vaccines can be worse than the disease itself,18
Covid is basically like getting the flu but who knows what kind of long term problems could be caused by the vaccine?,COVID vaccines can be worse than the disease itself,18
are covid-19 vacinnes worse than the disease itself?,COVID vaccines can be worse than the disease itself,18
"What if I suffer side effects from the vaccine, won't they be worse than the disease itself?",COVID vaccines can be worse than the disease itself,18
"I've heard that the side effects of the vaccine can be worse than the disease itself, is that right?",COVID vaccines can be worse than the disease itself,18
i'm afraid that the vaccine is more deadly than the virus,COVID vaccines can be worse than the disease itself,18
the effects of the vaccine could be more severe than the disease,COVID vaccines can be worse than the disease itself,18
Can the vaccine for COVID-19 be worse than the disease itself?,COVID vaccines can be worse than the disease itself,18
the vaccine could give us worse effects than the disease,COVID vaccines can be worse than the disease itself,18
this vaccine could bring you effects that are worse than the disease itself,COVID vaccines can be worse than the disease itself,18
Could the vaccine be worse than the disease itself?,COVID vaccines can be worse than the disease itself,18
The vaccine could be more harmful than the virus,COVID vaccines can be worse than the disease itself,18
I can social distance and where a mask.,Are regular safety measures enough to stay healthy?,20
You won't catch Covid as long as you're practicing good hygiene and staying 6 feet away from others while also wearing masks.,Are regular safety measures enough to stay healthy?,20
"It is enough security measure to be locked up, I will not take any more.",Are regular safety measures enough to stay healthy?,20
"If social distancing, preventive measures, the use of a mask and being at home

So as not to be infected",Are regular safety measures enough to stay healthy?,20
"I stay away from people and wear a mask, isn't that good enough",Are regular safety measures enough to stay healthy?,20
I think that maintaining social distancing and complying with security protocols would not be necessary the vaccine,Are regular safety measures enough to stay healthy?,20
I'm young and healthy so I don't need a vaccine as long as I follow all the safety procedures.,Are regular safety measures enough to stay healthy?,20
We can stay healthy and free from Covid by using safety measures social distancing hand washing etc.,Are regular safety measures enough to stay healthy?,20
what are the best prevention measures,Are regular safety measures enough to stay healthy?,20
what are the best security measures,Are regular safety measures enough to stay healthy?,20
are egular safety measures enough  to be safe?,Are regular safety measures enough to stay healthy?,20
regular safety measures are enough to stay healthy,Are regular safety measures enough to stay healthy?,20
"I want to see more vaccination results, when will more data on safety be available?",I'm waiting to see how it affects others,17
yes i want to know is what ways affect people,I'm waiting to see how it affects others,17
if in fact I would like to wait for many to be vaccinated and see the effect and then try,I'm waiting to see how it affects others,17
I want to see years of data before I can agree to a vaccine.,I'm waiting to see how it affects others,17
I'd better wait for someone else to get vaccinated and so I'll see what effects it causes before getting vaccinated,I'm waiting to see how it affects others,17
Ill see how others get along with the vaccine before I get it,I'm waiting to see how it affects others,17
I want to see if the vaccine is working on the elderly before I get a shot,I'm waiting to see how it affects others,17
I want to see how other people are affected before getting vaccinated,I'm waiting to see how it affects others,17
"After I see how others are affected by it, I might get it.",I'm waiting to see how it affects others,17
"I want to see how the vaccine effects other first who are my same age, gender, and race.",I'm waiting to see how it affects others,17
I'm going to see the effects the vaccine has on other people first before I will get it,I'm waiting to see how it affects others,17
I'm not taking anything until I see the effects on other people,I'm waiting to see how it affects others,17
I prefer to see the affects it has on others before I get it.,I'm waiting to see how it affects others,17
I want to wait until I know how the vaccine affects other people first.,I'm waiting to see how it affects others,17
I need to see what happens.,I'm waiting to see how it affects others,17
"I have doubts, I'm waiting to see affects others",I'm waiting to see how it affects others,17
I am waiting to see what side effects people get.,I'm waiting to see how it affects others,17
Should I wait to see how it affects others ?,I'm waiting to see how it affects others,17
Will the vaccine for COVID-19 really prevent you from getting the virus?,I'm not sure it is effective enough,16
Does the COVID-19 vaccine work?,I'm not sure it is effective enough,16
Is the vaccine for COVID-19 effective?,I'm not sure it is effective enough,16
What is the percentage of efficacy of the vaccine?,I'm not sure it is effective enough,16
"If you can still get the virus after being vaccinated, it must not be very effective.",I'm not sure it is effective enough,16
What is the success rate of the vaccine?,I'm not sure it is effective enough,16
is the vaccine effective,I'm not sure it is effective enough,16
"It does not give complete effectiveness so is it worth it to get the vaccine,  I might get sick anyway",I'm not sure it is effective enough,16
I think the virus is burning itself out and that is why less people are getting infected and not because of vaccinations.,I'm not sure it is effective enough,16
the vaccine is effective?,I'm not sure it is effective enough,16
how effective is the vaccine?,I'm not sure it is effective enough,16
Is the vaccine effective?,I'm not sure it is effective enough,16
How do I know the virus is effective enough to make it worth taking?,I'm not sure it is effective enough,16
That vaccine doesn't seem to be that good it doesn't seem to be that effective,I'm not sure it is effective enough,16
The efficacy of the vaccine is not good in my opinion,I'm not sure it is effective enough,16
if this vaccine effective enough for us?,I'm not sure it is effective enough,16
I have no confidence in the vaccine or its creator,I'm not sure it is effective enough,16
Is it really that effective?,I'm not sure it is effective enough,16
is it effective?,I'm not sure it is effective enough,16
I distrust the efficacy of the vaccine,I'm not sure it is effective enough,16
Has enough been done to make sure it is effective enough,I'm not sure it is effective enough,16
is this vaccine effective enough?,I'm not sure it is effective enough,16
I wonder if the vaccine is that effective.,I'm not sure it is effective enough,16
I think it will not give good results,I'm not sure it is effective enough,16
I don't think this vaccine is quite effective,I'm not sure it is effective enough,16
I don't think the vaccine is good enough,I'm not sure it is effective enough,16
"I'm not sure it is effective enough,",I'm not sure it is effective enough,16
How successful is it for a person to be infected more than once?,Can I get COVID-19 twice?,126
Do the new coronavirus variants I've heard about make it possible that I could get covid again?,Can I get COVID-19 twice?,126
Tell me if people have caught Covid-19 more than once.,Can I get COVID-19 twice?,126
"I have already had Covid, is it possible to get it again?",Can I get COVID-19 twice?,126
"If I already had covid, can I get it again?",Can I get COVID-19 twice?,126
can I have the virus two or more times?,Can I get COVID-19 twice?,126
can i get covid more than once?,Can I get COVID-19 twice?,126
How many times can I get Covid-19?,Can I get COVID-19 twice?,126
Can I get COVID-19 is it more than one occasion?,Can I get COVID-19 twice?,126
microchip in vacinnes?,They will put a chip/microchip to manipulate me,26
microchip?,They will put a chip/microchip to manipulate me,26
How do we know that the government isn't using the vaccine as a cover to control us?,They will put a chip/microchip to manipulate me,26
I am convinced that the vaccine is only a method to control the masses that governments will use,They will put a chip/microchip to manipulate me,26
I think the Covid vaccine is being used to genetically change society.,They will put a chip/microchip to manipulate me,26
"they will put manipulate, I do not want",They will put a chip/microchip to manipulate me,26
Bill Gates is using the vaccine to plant microchips.,They will put a chip/microchip to manipulate me,26
The Covid vaccine can be used to control my mind so I dont want to get it.,They will put a chip/microchip to manipulate me,26
"after getting the vaccine, how will i know they didnt implant me weird tech to control me?",They will put a chip/microchip to manipulate me,26
Is it true that vaccines have a microchip?,They will put a chip/microchip to manipulate me,26
This is a form of control.,They will put a chip/microchip to manipulate me,26
Could the government use the vaccine to manipulate and control the population?,They will put a chip/microchip to manipulate me,26
is it possible to have a chip implanted?,They will put a chip/microchip to manipulate me,26
is this a way to manipulate  me?,They will put a chip/microchip to manipulate me,26
Will I be exposed to any chip/microchip to my body?,They will put a chip/microchip to manipulate me,26
they are going to put a chip together with the vaccine,They will put a chip/microchip to manipulate me,26
Ive heard there is a microchip in it to control me,They will put a chip/microchip to manipulate me,26
Will they put a chip in my system to monitor me?,They will put a chip/microchip to manipulate me,26
they will put some microchips thing to play tricks,They will put a chip/microchip to manipulate me,26
they will put a chip/microchip to me,They will put a chip/microchip to manipulate me,26
"no, this is the only way to find a cure and for our body to create defenses against the virus.",I distrust this vaccine,10
The vaccine is another weapon of the predatory neoliberal capitalists to continue trampling on the peoples of the world.,I distrust this vaccine,10
This has not been tested well enough.,I distrust this vaccine,10
Will the Covid vaccine make me autistic?,I distrust this vaccine,10
the vaccine does not give me confidence and security,I distrust this vaccine,10
I do not trust anything that is injected into my body,I distrust this vaccine,10
Is the COVID-19 vaccine trustworthy?,I distrust this vaccine,10
This vaccine doesn't have enough history,I distrust this vaccine,10
do i have to trust in this vaccine?,I distrust this vaccine,10
This supposed vaccine is not to be trusted,I distrust this vaccine,10
"Hi, I had some doubts about the vaccine",I distrust this vaccine,10
I'm not sure about the effects of the vaccine,I distrust this vaccine,10
I think this vaccine is foul play,I distrust this vaccine,10
I'm not sure this vaccine is necessary,I distrust this vaccine,10
Im not sure about the vaccine,I distrust this vaccine,10
I have very little trust in the vaccine.,I distrust this vaccine,10
I distrust and I am afraid of this vaccine,I distrust this vaccine,10
where can i find information to this long term effects,Long term side-effects were not researched enough,19
Since the Covid vaccine has been out less than a year how do we know it is safe from long term bad effects?,Long term side-effects were not researched enough,19
The only way to test the long term effects of the Covid-19 vaccine is the passage of time.,Long term side-effects were not researched enough,19
"No one knows what side effects of this vaccine are, and whether it is considered safe or not",Long term side-effects were not researched enough,19
How much research did they do for the long term effects of the vaccine for COVID-19?,Long term side-effects were not researched enough,19
There hasnt been testing of the vaccine for a long enough period,Long term side-effects were not researched enough,19
How can we know what the long term effects of the vaccine are when so far they have only been researched for a few months?,Long term side-effects were not researched enough,19
What are the long-term effects and how do we identify them?,Long term side-effects were not researched enough,19
Effects must be thoroughly investigated for the welfare of humanity.,Long term side-effects were not researched enough,19
The vaccine was rushed out so quick I don't know how they could have possibly tested it enough for adverse side effects.,Long term side-effects were not researched enough,19
side effects were studied?,Long term side-effects were not researched enough,19
The vaccine cannot have been tested to see what the long term effects are,Long term side-effects were not researched enough,19
This was not tested completely,Long term side-effects were not researched enough,19
The long-term effects what are,Long term side-effects were not researched enough,19
There is no information about long term effects.,Long term side-effects were not researched enough,19
the effects were studied in the long term?,Long term side-effects were not researched enough,19
are long term effects researched enough?,Long term side-effects were not researched enough,19
I'm concerned because long term effects were not researched enough.,Long term side-effects were not researched enough,19
The side effects of the vaccine were not studied enough,Long term side-effects were not researched enough,19
long-term effects were not properly investigated,Long term side-effects were not researched enough,19
SHOULD I BE WORRIED ABOUT NOT RECEIVING THE PERIOD REPORTS?,What about reports of abnormal periods due to the vaccine?,119
Since when are these abnormal periods present? what date?,What about reports of abnormal periods due to the vaccine?,119
what effects does the vaccine have on my period?,What about reports of abnormal periods due to the vaccine?,119
can the vaccine cause abnormal periods?,What about reports of abnormal periods due to the vaccine?,119
are abnormal periods one of the symptoms of the vaccine?,What about reports of abnormal periods due to the vaccine?,119
What are reports of abnormal periods due to the vaccine?,What about reports of abnormal periods due to the vaccine?,119
What about the reports of abnormal periods due to vaccination?,What about reports of abnormal periods due to the vaccine?,119
how many victims are there by covid,How many people died from COVID-19?,118
"Many people that died of covid also had other diseases/conditions, also are young people in less risk?",How many people died from COVID-19?,118
Do people die quickly when contracting covid?,How many people died from COVID-19?,118
Number of fatal cases of covid-19?,How many people died from COVID-19?,118
how many deaths from covid are there?,How many people died from COVID-19?,118
what is the number of victims that died because of Vovid-19?,How many people died from COVID-19?,118
how many people has already died from covid-19?,How many people died from COVID-19?,118
did so many people die because of Covid-19?,How many people died from COVID-19?,118
How many people have died from COVID-19?,How many people died from COVID-19?,118
Does anybody know how long immunity lasts after being infected with coronavirus?,How long am I immune from COVID-19 if I had the virus?,128
"If I had  COVID-19, is there an amount of time I'm immune from it?",How long am I immune from COVID-19 if I had the virus?,128
Is there a certain amount of time I am immune from COVID-19 if I had the virus?,How long am I immune from COVID-19 if I had the virus?,128
How long does immunity last after you've had Covid-19?,How long am I immune from COVID-19 if I had the virus?,128
Will I be immune for long after catching Covid-19?,How long am I immune from COVID-19 if I had the virus?,128
How long am I immune?,How long am I immune from COVID-19 if I had the virus?,128
if covid gives you immunity how long does it last,How long am I immune from COVID-19 if I had the virus?,128
after covid gave me how long can it give me again?,How long am I immune from COVID-19 if I had the virus?,128
Is it true that I am immune to covid 19 once it hit me?,How long am I immune from COVID-19 if I had the virus?,128
Are young people putting themselves at risk if they get the Pfizer vaccine?,Is the Pfizer vaccine safe for young men?,122
"I heard that the Pfizer vaccine is not safe for young men, is that true or just a rumor?",Is the Pfizer vaccine safe for young men?,122
Will the Pfizer vaccine provide sufficient protection for young people fighting COVID?,Is the Pfizer vaccine safe for young men?,122
Can young people safely take the pfizer vaccine?,Is the Pfizer vaccine safe for young men?,122
Can the pfizer vaccine cause adverse effects in young men?,Is the Pfizer vaccine safe for young men?,122
What would happen if the vaccine brings with it a new virus,Will vaccination lead to more dangerous variants?,123
Will the vaccine make the virus vary?,Will vaccination lead to more dangerous variants?,123
Will the vaccine make me sick with a more resistant virus?,Will vaccination lead to more dangerous variants?,123
the vaccination process is very slow,Why are COVID-19 vaccination rates slowing in the U.S.?,131
The process of vaccination of Covid-19 is slow in usa for what reason,Why are COVID-19 vaccination rates slowing in the U.S.?,131
The decrease in the vaccination rate is worrying,Why are COVID-19 vaccination rates slowing in the U.S.?,131
have there been any effects of any type of vaccine in children?,Are some vaccines safer for younger children than others?,127
Is there any differences in vaccines according to children safety?,Are some vaccines safer for younger children than others?,127
are all the vaccines equally safe in relation to younger children?,Are some vaccines safer for younger children than others?,127
are there vaccines that are safer for younger children?,Are some vaccines safer for younger children than others?,127
Do the vaccines equally safe for younger children?,Are some vaccines safer for younger children than others?,127
can a vaccine be safer for younger children than another?,Are some vaccines safer for younger children than others?,127
can some vaccines ne safer than others for children?,Are some vaccines safer for younger children than others?,127
women have some vulnerability to the vaccine,Are women more likely to get worse side effects than men?,129
What is the probability that as a woman I can get side effects from the vaccine?,Are women more likely to get worse side effects than men?,129
